CELLID,U_RRC_SETUP_SUCCESS_RATIO_DEN_NONE,U_RRC_SETUP_SUCCESS_RATIO_NUM_NONE,U_CS_RAB_SETUP_SUCCESS_RATIO_CELL_DEN_NUMBER,U_CS_RAB_SETUP_SUCCESS_RATIO_CELL_NUM_NUMBER,U_PS_RAB_SETUP_SUCCESS_RATIOD_DEN_NUMBER,U_PS_RAB_SETUP_SUCCESS_RATIO_NUM_NUMBER,U_VS_HSDPA_MEANCHTHROUGHPUT_KBPS,U_VS_HSDPA_MEANCHTHROUGHPUT_TOTALBYTES_MB,U_VS_HSDPA_64QAM_UE_MEAN_CELL_NONE,U_VS_HSDPA_UE_MAX_CELL_NONE,U_VS_HSDPA_UE_MEAN_CELL_NONE,U_VS_HSUPA_MEANCHTHROUGHPUT_KBPS,U_VS_HSUPA_MEANCHTHROUGHPUT_TOTALBYTES_MB,U_VS_HSUPA_16QAM_UE_MEAN_CELL_NONE,U_VS_HSUPA_UE_MAX_CELL_NONE,U_VS_HSUPA_UE_MEAN_CELL_NONE,U_VS_HSUPA_UE_MEAN_TTI2MS,U_TRAFICO_CS_ERLANG_ERL,U_CS_RAB_CONGESTION_RATIO_NUM_NONE,U_CS_RAB_CONGESTION_RATIO_DEN_NONE,U_RRC_CONGESTION_RATIONUM_NUMBER,U_RRC_CONGESTION_RATIODEN_NUMBER,U_PS_RAB_CONGESTION_RATIO_DEN_NONE,U_PS_RAB_CONGESTION_RATIO_NUM_NONE,U_VS_CELL_UNAVAILTIME_SYS_S,IA_CS_UMTS_OPT_RF_NUM,IA_CS_UMTS_OPT_RF_DEN,IA_PS_UMTS_OPT_RF_DEN,IA_PS_UMTS_OPT_RF_NUM,G_CS_SERVICE_DROP_RATIO_DEN_NONE,G_CS_SERVICE_DROP_RATIO_NUM_NONE,G_PS_CALL_DROP_RATIO_DEN_NONE,G_PS_CALL_DROP_RATIO_NUM_NONE,PS_CALL_DROP_RATIO2_DEN_NONE,PS_CALL_DROP_RATIO2_NUM_NONE,NUMERO_DE_USUARIOS_PH_OPTRF_NONE,HSDPA_THROUGHPUT_DEN_NONE,HSDPA_THROUGHPUT_NUM_NONE
36754,369.0,361.0,40.0,40.0,214.0,214.0,298.144,350510995.0,10.8,20.0,11.969,60.896,72527600.0,0.0,21.0,12.911,0.0,0.633,0.0,40.0,0.0,624.0,214.0,0.0,0.0,0.0,1360.0,37236.0,0.0,41.0,0.0,253.0,7.0,2620.0,7.0,36.841,830865.0,2992102071.0
36755,377.0,356.0,53.0,53.0,244.0,244.0,347.622,360559005.0,9.039,16.0,9.039,52.749,51853200.0,0.0,19.0,10.275,0.0,0.5,0.0,53.0,0.0,695.0,244.0,0.0,0.0,0.0,2491.0,46116.0,244.0,53.0,0.0,277.0,12.0,1762.0,14.0,29.171999999999997,743462.0,3109630938.0
36757,211.0,208.0,20.0,20.0,167.0,167.0,269.653,421102592.0,11.561,17.0,12.094,38.103,61960400.0,0.0,20.0,13.631,0.0,0.517,0.0,20.0,0.0,282.0,167.0,0.0,0.0,0.0,260.0,18871.0,0.0,14.0,0.0,147.0,3.0,1407.0,2.0,32.216,1263092.0,3646382763.0
36758,211.0,207.0,27.0,27.0,157.0,157.0,342.895,368173037.0,9.206,17.0,9.225,59.961,79069960.0,0.0,20.0,11.361,0.0,0.517,0.0,27.0,0.0,327.0,157.0,0.0,0.0,0.0,513.0,17584.0,0.0,33.0,0.0,150.0,2.0,1475.0,3.0,27.583,997528.0,3182252212.0
36771,833.0,815.0,169.0,167.0,313.0,312.0,363.012,747311338.0,46.45,63.0,46.558,22.644,60218640.0,0.0,25.0,20.1,0.0,3.8,2.0,169.0,10.0,1272.0,313.0,0.0,0.0,769.0,22646.0,116436.0,1620.0,167.0,0.0,333.0,61.0,5768.0,54.0,122.725,8175819.0,6168681435.0
36772,815.0,805.0,134.0,132.0,332.0,332.0,340.535,825619308.0,45.094,63.0,45.983,24.111,70662200.0,0.0,24.0,19.981,0.0,2.3,1.0,134.0,4.0,1364.0,332.0,0.0,0.0,320.0,12596.0,150728.0,996.0,139.0,1.0,334.0,54.0,4071.0,54.0,111.36599999999999,9786956.0,7280766805.0
36773,452.0,439.0,84.0,82.0,209.0,209.0,777.489,496999942.0,17.914,28.0,18.183,41.782,82309200.0,0.0,22.0,18.164,0.0,0.85,2.0,84.0,15.0,904.0,209.0,0.0,0.0,214.0,5544.0,50787.0,1463.0,80.0,1.0,185.0,22.0,2370.0,21.0,49.763000000000005,2293661.0,3972816753.0
36774,407.0,364.0,92.0,83.0,407.0,405.0,675.536,548487104.0,42.636,56.0,42.897,23.545,64634120.0,0.0,22.0,16.872,0.0,2.517,9.0,92.0,18.0,548.0,407.0,2.0,0.0,771.0,5336.0,81807.0,8502.0,81.0,3.0,361.0,66.0,5031.0,49.0,110.81899999999999,2729559.0,4767860609.0
36775,968.0,876.0,226.0,185.0,590.0,590.0,535.557,404420606.0,42.017,57.0,42.136,23.286,55462760.0,0.0,23.0,17.636,0.0,4.117,40.0,226.0,34.0,1219.0,590.0,0.0,0.0,6050.0,28250.0,292640.0,11210.0,186.0,0.0,721.0,165.0,6442.0,96.0,130.767,2338656.0,3591313612.0
36776,212.0,187.0,48.0,36.0,139.0,137.0,559.371,149414167.0,12.347,19.0,12.353,23.648,16322700.0,0.0,10.0,4.875,0.0,0.533,12.0,48.0,26.0,392.0,139.0,0.0,0.0,396.0,1152.0,12371.0,1548.0,38.0,1.0,136.0,16.0,1529.0,11.0,32.4,903642.0,1611192152.0
36777,554.0,525.0,117.0,116.0,314.0,312.0,599.558,735146200.0,44.878,60.0,45.225,25.373,80987300.0,0.0,25.0,20.042,0.0,2.15,1.0,117.0,7.0,701.0,314.0,0.0,0.0,299.0,7839.0,82268.0,1772.0,117.0,0.0,347.0,53.0,5636.0,48.0,116.561,5109198.0,6703186625.0
36778,426.0,396.0,120.0,98.0,451.0,448.0,604.764,594324672.0,41.461,54.0,41.483,22.946,58337980.0,0.0,22.0,16.156,0.0,2.15,22.0,120.0,18.0,596.0,451.0,0.0,0.0,1440.0,7320.0,105985.0,7873.0,104.0,1.0,344.0,60.0,3685.0,46.0,99.913,3675185.0,5332252686.0
36779,191.0,166.0,35.0,30.0,157.0,157.0,717.134,204979169.0,12.353,21.0,12.356,29.493,22040620.0,0.0,10.0,5.008,0.0,0.367,5.0,35.0,23.0,287.0,157.0,0.0,0.0,105.0,735.0,16014.0,2355.0,29.0,0.0,139.0,36.0,1851.0,23.0,34.248000000000005,861017.0,1873198810.0
36781,302.0,289.0,30.0,30.0,122.0,121.0,2066.867,319798624.0,5.0,10.0,5.039,81.906,45186440.0,0.0,13.0,6.178,0.0,0.25,0.0,30.0,0.0,562.0,122.0,0.0,0.0,0.0,780.0,15372.0,126.0,31.0,0.0,118.0,3.0,621.0,4.0,16.494999999999997,379426.0,1918652722.0
36782,546.0,537.0,50.0,50.0,249.0,249.0,1359.208,480131610.0,9.722,18.0,10.142,67.924,73453480.0,0.0,20.0,11.644,0.0,0.317,0.0,50.0,0.0,1153.0,249.0,0.0,0.0,0.0,1950.0,71961.0,0.0,47.0,0.0,230.0,4.0,1193.0,5.0,31.309,1634704.0,4274971932.0
36783,348.0,341.0,45.0,45.0,165.0,164.0,1317.737,340234665.0,5.686,12.0,7.056,53.92,41205680.0,0.0,15.0,8.278,0.0,0.45,0.0,45.0,0.0,859.0,165.0,0.0,0.0,0.0,1665.0,26235.0,487.0,46.0,0.0,158.0,5.0,1049.0,5.0,24.312,926788.0,2896877391.0
36784,176.0,174.0,17.0,17.0,134.0,134.0,1661.816,225209282.0,4.678,10.0,4.692,57.33,29827560.0,0.0,11.0,5.631,0.0,0.35,0.0,17.0,0.0,212.0,134.0,0.0,0.0,0.0,187.0,12194.0,0.0,18.0,0.0,125.0,2.0,671.0,2.0,14.725999999999999,379197.0,1683186276.0
36785,323.0,319.0,29.0,29.0,226.0,226.0,1257.282,448089055.0,9.603,17.0,9.642,77.208,87352000.0,0.0,20.0,11.081,0.0,0.4,0.0,29.0,0.0,391.0,226.0,0.0,0.0,0.0,580.0,37064.0,226.0,27.0,0.0,203.0,3.0,1232.0,3.0,28.006,1252892.0,4258570360.0
36786,177.0,173.0,13.0,13.0,132.0,132.0,1878.848,517606131.0,6.189,13.0,6.503,69.646,48177960.0,0.0,16.0,7.372,0.0,0.083,0.0,13.0,0.0,287.0,132.0,0.0,0.0,0.0,117.0,9240.0,0.0,13.0,0.0,142.0,2.0,777.0,2.0,19.506,848523.0,3800923896.0
36787,135.0,133.0,11.0,11.0,94.0,94.0,1528.429,160183208.0,4.692,9.0,4.722,53.399,22643880.0,0.0,11.0,5.619,0.0,0.367,0.0,11.0,0.0,198.0,94.0,0.0,0.0,0.0,77.0,6674.0,0.0,13.0,0.0,106.0,3.0,734.0,3.0,15.05,367210.0,1704953544.0
36788,390.0,379.0,33.0,33.0,190.0,190.0,1204.391,460812179.0,9.536,16.0,9.55,65.766,65707160.0,0.0,20.0,10.756,0.0,0.417,0.0,33.0,0.0,491.0,190.0,0.0,0.0,0.0,726.0,32870.0,0.0,36.0,1.0,199.0,4.0,1274.0,4.0,29.53,1453879.0,4676690295.0
36789,176.0,166.0,13.0,13.0,106.0,106.0,1680.212,573193817.0,5.967,12.0,6.814,58.395,45011400.0,0.0,14.0,7.553,0.0,0.217,0.0,13.0,0.0,312.0,106.0,0.0,0.0,0.0,156.0,8162.0,0.0,17.0,0.0,119.0,4.0,859.0,1.0,20.864,900185.0,4205868925.0
36831,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36832,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36833,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36834,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36835,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36836,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36837,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36838,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36839,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36851,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
36852,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
36853,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
36854,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
36855,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
36856,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
36857,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
36858,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
36859,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
36871,451.0,416.0,77.0,76.0,267.0,266.0,439.909,421195723.0,27.578,38.0,27.944,24.563,87781620.0,0.0,39.0,28.883,0.0,1.617,1.0,77.0,24.0,894.0,267.0,1.0,0.0,294.0,5082.0,59007.0,2881.0,76.0,0.0,271.0,32.0,3348.0,34.0,70.589,2379270.0,3553675043.0
36872,380.0,357.0,46.0,46.0,255.0,255.0,430.915,185406482.0,14.561,24.0,14.581,29.178,45199660.0,0.0,27.0,16.183,0.0,1.267,0.0,46.0,22.0,1036.0,255.0,0.0,0.0,0.0,1886.0,59160.0,3570.0,47.0,0.0,252.0,30.0,2172.0,30.0,40.822,1417046.0,1609650910.0
36873,654.0,610.0,129.0,127.0,344.0,344.0,434.87,508911842.0,32.114,41.0,32.114,25.185,99777320.0,0.0,40.0,33.722,0.0,3.067,1.0,129.0,17.0,1494.0,344.0,0.0,0.0,184.0,11868.0,101824.0,2408.0,124.0,0.0,370.0,40.0,5028.0,40.0,89.65899999999999,3002259.0,4091369280.0
36874,593.0,566.0,106.0,106.0,313.0,313.0,531.746,558247293.0,27.808,39.0,28.281,24.744,93112780.0,0.0,39.0,29.331,0.0,1.433,0.0,106.0,18.0,1191.0,313.0,0.0,0.0,0.0,8162.0,87640.0,1565.0,110.0,0.0,297.0,37.0,3899.0,37.0,74.542,2711837.0,4703500761.0
36875,319.0,291.0,58.0,56.0,185.0,185.0,465.141,211716363.0,13.55,24.0,14.061,25.694,47695300.0,0.0,24.0,15.856,0.0,1.667,2.0,58.0,21.0,840.0,185.0,0.0,0.0,94.0,2726.0,32560.0,2035.0,54.0,2.0,165.0,13.0,2021.0,10.0,39.714,981254.0,1618131400.0
36876,596.0,567.0,114.0,114.0,313.0,312.0,445.346,476584017.0,32.542,44.0,32.542,24.024,103164840.0,0.0,40.0,34.394,0.0,1.967,0.0,114.0,0.0,1859.0,313.0,0.0,0.0,0.0,9690.0,74494.0,1486.0,111.0,0.0,304.0,49.0,3902.0,49.0,86.287,3785357.0,4230756408.0
36877,627.0,562.0,87.0,86.0,295.0,295.0,448.559,414627497.0,27.703,37.0,28.078,24.622,87837420.0,0.0,39.0,29.556,0.0,0.933,1.0,87.0,17.0,877.0,295.0,0.0,0.0,62.0,5394.0,82305.0,4720.0,85.0,0.0,312.0,36.0,4261.0,33.0,75.639,2611876.0,3632179326.0
36878,200.0,193.0,32.0,32.0,193.0,193.0,743.432,286412676.0,13.319,21.0,13.436,38.057,55931260.0,0.0,26.0,15.406,0.0,1.217,0.0,32.0,0.0,385.0,193.0,0.0,0.0,0.0,512.0,28371.0,772.0,31.0,1.0,177.0,16.0,1455.0,14.0,33.578,1289100.0,2602922410.0
36879,540.0,509.0,76.0,76.0,343.0,343.0,427.523,406042982.0,31.883,41.0,31.883,25.219,101351080.0,0.0,40.0,33.814,0.0,2.283,0.0,76.0,0.0,1051.0,343.0,0.0,0.0,0.0,4180.0,84035.0,2058.0,79.0,0.0,339.0,45.0,4287.0,45.0,83.375,3162753.0,3833618152.0
36891,208.0,201.0,37.0,37.0,201.0,201.0,907.123,433560441.0,12.564,20.0,13.053,50.123,75924040.0,0.0,21.0,14.497,0.0,0.917,0.0,37.0,0.0,570.0,201.0,0.0,0.0,0.0,740.0,25728.0,0.0,39.0,1.0,156.0,4.0,1383.0,3.0,33.592,1677583.0,3600824499.0
36892,198.0,189.0,57.0,57.0,121.0,121.0,1707.464,696679505.0,9.328,17.0,9.611,55.029,59497000.0,0.0,18.0,10.533,0.0,0.883,0.0,57.0,0.0,452.0,121.0,0.0,0.0,0.0,2394.0,10164.0,484.0,58.0,0.0,107.0,7.0,1537.0,5.0,27.925,1378721.0,5736514912.0
36893,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36894,393.0,375.0,90.0,90.0,236.0,236.0,742.683,198189558.0,13.342,21.0,13.878,23.177,43216560.0,0.0,21.0,15.372,0.0,1.633,0.0,90.0,0.0,775.0,236.0,0.0,0.0,0.0,5040.0,49088.0,708.0,87.0,1.0,229.0,5.0,2414.0,2.0,45.142,958800.0,1694124779.0
36895,225.0,206.0,60.0,60.0,114.0,114.0,1773.131,468139833.0,9.433,19.0,9.783,48.735,47866760.0,0.0,21.0,10.744,0.0,1.283,0.0,60.0,0.0,432.0,114.0,0.0,0.0,0.0,2580.0,14250.0,912.0,63.0,0.0,122.0,3.0,2192.0,3.0,31.686,798847.0,3887971909.0
36896,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36897,417.0,392.0,55.0,55.0,200.0,200.0,689.963,182960884.0,13.711,20.0,14.078,25.177,51563120.0,0.0,21.0,15.036,0.0,1.2,0.0,55.0,0.0,678.0,200.0,0.0,0.0,0.0,2255.0,44600.0,600.0,53.0,0.0,201.0,9.0,2569.0,7.0,47.294,865270.0,1568926322.0
36898,147.0,135.0,33.0,33.0,89.0,89.0,2025.811,775128340.0,9.322,18.0,9.683,72.084,82403280.0,0.0,20.0,10.847,0.0,0.917,0.0,33.0,0.0,258.0,89.0,0.0,0.0,0.0,528.0,6586.0,89.0,30.0,0.0,87.0,5.0,1890.0,6.0,29.272,1291000.0,6412935724.0
36899,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36911,561.0,540.0,60.0,60.0,395.0,393.0,604.993,554743284.0,21.083,30.0,21.092,47.407,95251720.0,0.0,32.0,21.992,0.0,1.6,0.0,60.0,0.0,1463.0,395.0,0.0,75.0,0.0,2400.0,150100.0,3118.0,56.0,0.0,349.0,32.0,2406.0,36.0,56.333,,
36912,207.0,204.0,32.0,32.0,159.0,159.0,1260.939,283761770.0,6.094,11.0,6.094,52.248,34323400.0,0.0,13.0,6.719,0.0,1.05,0.0,32.0,0.0,490.0,159.0,0.0,84.0,0.0,960.0,22260.0,159.0,31.0,0.0,142.0,10.0,1210.0,10.0,19.153,,
36913,269.0,264.0,32.0,32.0,168.0,168.0,1358.668,345264812.0,7.019,13.0,7.019,57.369,47073960.0,0.0,16.0,7.881,0.0,0.4,0.0,32.0,0.0,770.0,168.0,0.0,84.0,0.0,736.0,23688.0,168.0,35.0,0.0,166.0,9.0,1369.0,12.0,21.555,,
36914,516.0,493.0,56.0,55.0,335.0,335.0,626.342,566988048.0,20.803,32.0,20.803,39.795,75687040.0,0.0,34.0,22.003,0.0,0.967,0.0,56.0,0.0,1063.0,335.0,0.0,75.0,89.0,1904.0,103515.0,335.0,57.0,1.0,352.0,36.0,2970.0,48.0,56.197,,
36915,127.0,112.0,16.0,16.0,89.0,89.0,890.603,179655847.0,6.617,13.0,6.617,26.081,28116600.0,0.0,14.0,7.686,0.0,0.25,0.0,16.0,0.0,222.0,89.0,0.0,84.0,0.0,192.0,5963.0,0.0,14.0,0.0,99.0,8.0,927.0,9.0,18.731,,
36916,103.0,103.0,18.0,18.0,80.0,80.0,1538.368,353684175.0,6.642,13.0,6.642,52.119,37732240.0,0.0,14.0,7.458,0.0,0.167,0.0,18.0,0.0,172.0,80.0,0.0,84.0,0.0,234.0,3920.0,0.0,19.0,0.0,72.0,5.0,1432.0,5.0,19.733999999999998,,
36917,306.0,293.0,44.0,44.0,287.0,287.0,770.805,541867080.0,20.481,32.0,20.503,47.364,95056760.0,0.0,33.0,21.583,0.0,1.183,0.0,44.0,0.0,559.0,287.0,0.0,75.0,0.0,836.0,61992.0,1148.0,44.0,0.0,288.0,31.0,2598.0,44.0,51.753,,
36918,171.0,162.0,31.0,31.0,106.0,106.0,1115.242,180748701.0,6.303,12.0,6.317,24.24,21372640.0,0.0,15.0,7.331,0.0,0.467,0.0,31.0,0.0,279.0,106.0,0.0,84.0,0.0,682.0,9434.0,106.0,30.0,0.0,110.0,7.0,1140.0,8.0,18.656,,
36919,127.0,121.0,22.0,22.0,86.0,86.0,1474.796,331132215.0,7.0,13.0,7.0,33.155,35025320.0,0.0,17.0,8.061,0.0,0.217,0.0,22.0,0.0,208.0,86.0,0.0,84.0,0.0,330.0,6880.0,86.0,23.0,0.0,93.0,3.0,1252.0,3.0,20.631,,
37001,143.0,138.0,18.0,18.0,81.0,81.0,792.364,457814769.0,9.053,17.0,9.064,44.816,43492920.0,0.0,17.0,9.336,0.0,0.95,0.0,18.0,0.0,193.0,81.0,0.0,0.0,0.0,198.0,8019.0,81.0,20.0,0.0,105.0,12.0,1669.0,10.0,24.675,1221321.0,5143543141.0
37002,208.0,207.0,52.0,52.0,124.0,124.0,638.559,511049810.0,11.8,21.0,12.589,55.626,88539720.0,0.0,21.0,13.108,0.0,1.483,0.0,52.0,0.0,316.0,124.0,0.0,0.0,0.0,988.0,15872.0,124.0,45.0,0.0,130.0,15.0,1789.0,11.0,33.32,1214693.0,3691629928.0
37003,454.0,437.0,112.0,112.0,444.0,442.0,313.695,663426336.0,39.425,61.0,39.922,26.149,75168880.0,0.0,24.0,19.992,0.0,4.05,0.0,112.0,0.0,584.0,444.0,0.0,0.0,0.0,5152.0,138972.0,626.0,114.0,1.0,415.0,71.0,5253.0,54.0,101.424,2804311.0,4613890709.0
37004,76.0,75.0,9.0,9.0,103.0,103.0,1702.805,1367303412.0,7.275,12.0,7.978,92.663,100603760.0,0.0,14.0,8.325,0.0,0.183,0.0,9.0,0.0,106.0,103.0,0.0,0.0,0.0,36.0,6695.0,0.0,8.0,0.0,77.0,7.0,709.0,10.0,17.837,1203335.0,8452221008.0
37005,93.0,93.0,16.0,16.0,71.0,62.0,687.954,764351968.0,12.925,20.0,13.119,53.412,99365460.0,0.0,20.0,13.861,0.0,2.733,0.0,16.0,0.0,161.0,71.0,0.0,0.0,0.0,144.0,4615.0,585.0,38.0,0.0,76.0,18.0,792.0,13.0,31.008,1695787.0,5681442516.0
37006,497.0,469.0,67.0,67.0,403.0,403.0,294.555,740949085.0,38.922,57.0,40.217,28.301,81192120.0,0.0,24.0,19.953,0.0,2.6,0.0,67.0,0.0,616.0,403.0,0.0,0.0,0.0,1407.0,141856.0,806.0,65.0,0.0,385.0,57.0,5106.0,45.0,101.27799999999999,3429109.0,6519839842.0
37007,203.0,188.0,21.0,21.0,130.0,130.0,497.563,310664864.0,8.194,16.0,8.65,38.312,40218200.0,0.0,15.0,9.386,0.0,0.333,0.0,21.0,0.0,268.0,130.0,0.0,0.0,0.0,357.0,15860.0,260.0,19.0,0.0,145.0,20.0,1636.0,13.0,24.113999999999997,1027762.0,4096700288.0
37008,214.0,204.0,38.0,38.0,164.0,163.0,269.448,124267888.0,11.503,19.0,11.703,19.803,27913060.0,0.0,20.0,12.211,0.0,0.233,0.0,38.0,0.0,276.0,164.0,0.0,0.0,0.0,988.0,21648.0,458.0,20.0,1.0,212.0,36.0,1748.0,28.0,31.314,1019865.0,1115462257.0
37009,909.0,881.0,147.0,147.0,666.0,664.0,231.634,497452700.0,37.861,58.0,39.225,25.975,69099760.0,0.0,26.0,20.011,0.0,4.167,0.0,147.0,0.0,1090.0,666.0,0.0,0.0,0.0,9114.0,466200.0,2728.0,146.0,0.0,676.0,197.0,6896.0,109.0,121.91999999999999,2861861.0,4633127968.0
37031,3.0,3.0,0.0,0.0,3.0,3.0,504.107,366738.0,0.078,2.0,0.081,52.536,393360.0,0.0,2.0,0.114,0.114,0.0,0.0,0.0,0.0,8.0,3.0,0.0,45.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,0.259,,
37032,10.0,10.0,2.0,2.0,5.0,5.0,338.231,1450165.0,0.178,3.0,0.178,49.984,701648.0,0.0,3.0,0.222,0.222,0.1,0.0,2.0,0.0,18.0,5.0,0.0,49.0,0.0,4.0,30.0,0.0,3.0,0.0,8.0,1.0,78.0,1.0,0.8420000000000001,,
37033,61.0,61.0,5.0,5.0,34.0,34.0,2901.412,201379719.0,2.242,6.0,2.247,68.586,12971337.0,0.0,6.0,2.328,2.317,0.05,0.0,5.0,0.0,106.0,34.0,0.0,45.0,0.0,20.0,1224.0,0.0,4.0,0.0,38.0,9.0,475.0,11.0,5.834,,
37034,67.0,67.0,2.0,2.0,43.0,43.0,522.829,4387845.0,0.489,3.0,0.489,62.853,1620827.0,0.0,3.0,0.517,0.508,0.033,0.0,2.0,0.0,72.0,43.0,0.0,45.0,0.0,4.0,1677.0,0.0,2.0,0.0,38.0,2.0,134.0,2.0,1.4529999999999998,,
