CELLID,DIA,HORA
46279,07/02/2023,14:30
46281,07/02/2023,14:30
46282,07/02/2023,14:30
46283,07/02/2023,14:30
46284,07/02/2023,14:30
46285,07/02/2023,14:30
46286,07/02/2023,14:30
46287,07/02/2023,14:30
46288,07/02/2023,14:30
46289,07/02/2023,14:30
46341,07/02/2023,14:30
46691,07/02/2023,14:30
46692,07/02/2023,14:30
46821,07/02/2023,14:30
46822,07/02/2023,14:30
46823,07/02/2023,14:30
46824,07/02/2023,14:30
46825,07/02/2023,14:30
46826,07/02/2023,14:30
46827,07/02/2023,14:30
46828,07/02/2023,14:30
46829,07/02/2023,14:30
46961,07/02/2023,14:30
46962,07/02/2023,14:30
46963,07/02/2023,14:30
46964,07/02/2023,14:30
46965,07/02/2023,14:30
46966,07/02/2023,14:30
46967,07/02/2023,14:30
46968,07/02/2023,14:30
46969,07/02/2023,14:30
47001,07/02/2023,14:30
47002,07/02/2023,14:30
47003,07/02/2023,14:30
47004,07/02/2023,14:30
47005,07/02/2023,14:30
47006,07/02/2023,14:30
47007,07/02/2023,14:30
47008,07/02/2023,14:30
47009,07/02/2023,14:30
47151,07/02/2023,14:30
47152,07/02/2023,14:30
47153,07/02/2023,14:30
47154,07/02/2023,14:30
47155,07/02/2023,14:30
47156,07/02/2023,14:30
47157,07/02/2023,14:30
47158,07/02/2023,14:30
47159,07/02/2023,14:30
47201,07/02/2023,14:30
47202,07/02/2023,14:30
47203,07/02/2023,14:30
47591,07/02/2023,14:30
47592,07/02/2023,14:30
47593,07/02/2023,14:30
47594,07/02/2023,14:30
47595,07/02/2023,14:30
47596,07/02/2023,14:30
47941,07/02/2023,14:30
47942,07/02/2023,14:30
47943,07/02/2023,14:30
47944,07/02/2023,14:30
47945,07/02/2023,14:30
47946,07/02/2023,14:30
47947,07/02/2023,14:30
47948,07/02/2023,14:30
47949,07/02/2023,14:30
47981,07/02/2023,14:30
47982,07/02/2023,14:30
47983,07/02/2023,14:30
47984,07/02/2023,14:30
47985,07/02/2023,14:30
47986,07/02/2023,14:30
47987,07/02/2023,14:30
47988,07/02/2023,14:30
47989,07/02/2023,14:30
48021,07/02/2023,14:30
48022,07/02/2023,14:30
48023,07/02/2023,14:30
48024,07/02/2023,14:30
48025,07/02/2023,14:30
48026,07/02/2023,14:30
48027,07/02/2023,14:30
48028,07/02/2023,14:30
48029,07/02/2023,14:30
48051,07/02/2023,14:30
48052,07/02/2023,14:30
48053,07/02/2023,14:30
48054,07/02/2023,14:30
48059,07/02/2023,14:30
48211,07/02/2023,14:30
48212,07/02/2023,14:30
48213,07/02/2023,14:30
48261,07/02/2023,14:30
48262,07/02/2023,14:30
48263,07/02/2023,14:30
48264,07/02/2023,14:30
48265,07/02/2023,14:30
48266,07/02/2023,14:30
48267,07/02/2023,14:30
48268,07/02/2023,14:30
48269,07/02/2023,14:30
48401,07/02/2023,14:30
48402,07/02/2023,14:30
48404,07/02/2023,14:30
48405,07/02/2023,14:30
48407,07/02/2023,14:30
48408,07/02/2023,14:30
48451,07/02/2023,14:30
48452,07/02/2023,14:30
48453,07/02/2023,14:30
48454,07/02/2023,14:30
48455,07/02/2023,14:30
48456,07/02/2023,14:30
48457,07/02/2023,14:30
48458,07/02/2023,14:30
48459,07/02/2023,14:30
48471,07/02/2023,14:30
48472,07/02/2023,14:30
48473,07/02/2023,14:30
48501,07/02/2023,14:30
48504,07/02/2023,14:30
48507,07/02/2023,14:30
48511,07/02/2023,14:30
48512,07/02/2023,14:30
48513,07/02/2023,14:30
48514,07/02/2023,14:30
48515,07/02/2023,14:30
48516,07/02/2023,14:30
48517,07/02/2023,14:30
48518,07/02/2023,14:30
48519,07/02/2023,14:30
48761,07/02/2023,14:30
48762,07/02/2023,14:30
48763,07/02/2023,14:30
48764,07/02/2023,14:30
48765,07/02/2023,14:30
48766,07/02/2023,14:30
48767,07/02/2023,14:30
48768,07/02/2023,14:30
48769,07/02/2023,14:30
49051,07/02/2023,14:30
49052,07/02/2023,14:30
49053,07/02/2023,14:30
49054,07/02/2023,14:30
49055,07/02/2023,14:30
49056,07/02/2023,14:30
49057,07/02/2023,14:30
49058,07/02/2023,14:30
49059,07/02/2023,14:30
50171,07/02/2023,14:30
50172,07/02/2023,14:30
50173,07/02/2023,14:30
50174,07/02/2023,14:30
50175,07/02/2023,14:30
50176,07/02/2023,14:30
50177,07/02/2023,14:30
50178,07/02/2023,14:30
50179,07/02/2023,14:30
50201,07/02/2023,14:30
50204,07/02/2023,14:30
50207,07/02/2023,14:30
50241,07/02/2023,14:30
50242,07/02/2023,14:30
50243,07/02/2023,14:30
50244,07/02/2023,14:30
50245,07/02/2023,14:30
50246,07/02/2023,14:30
50247,07/02/2023,14:30
50248,07/02/2023,14:30
50249,07/02/2023,14:30
51071,07/02/2023,14:30
51074,07/02/2023,14:30
51077,07/02/2023,14:30
51101,07/02/2023,14:30
51102,07/02/2023,14:30
51103,07/02/2023,14:30
51104,07/02/2023,14:30
51105,07/02/2023,14:30
51106,07/02/2023,14:30
51107,07/02/2023,14:30
51108,07/02/2023,14:30
51109,07/02/2023,14:30
51121,07/02/2023,14:30
51122,07/02/2023,14:30
51123,07/02/2023,14:30
51124,07/02/2023,14:30
51125,07/02/2023,14:30
51126,07/02/2023,14:30
51127,07/02/2023,14:30
51128,07/02/2023,14:30
51129,07/02/2023,14:30
51181,07/02/2023,14:30
51182,07/02/2023,14:30
51183,07/02/2023,14:30
51184,07/02/2023,14:30
51185,07/02/2023,14:30
51186,07/02/2023,14:30
51187,07/02/2023,14:30
51188,07/02/2023,14:30
51189,07/02/2023,14:30
51211,07/02/2023,14:30
51212,07/02/2023,14:30
51213,07/02/2023,14:30
51214,07/02/2023,14:30
51215,07/02/2023,14:30
51216,07/02/2023,14:30
51217,07/02/2023,14:30
51218,07/02/2023,14:30
51219,07/02/2023,14:30
51221,07/02/2023,14:30
51222,07/02/2023,14:30
51223,07/02/2023,14:30
51224,07/02/2023,14:30
51225,07/02/2023,14:30
51226,07/02/2023,14:30
51227,07/02/2023,14:30
51228,07/02/2023,14:30
51229,07/02/2023,14:30
51271,07/02/2023,14:30
51272,07/02/2023,14:30
51273,07/02/2023,14:30
51274,07/02/2023,14:30
51275,07/02/2023,14:30
51276,07/02/2023,14:30
51277,07/02/2023,14:30
51278,07/02/2023,14:30
51279,07/02/2023,14:30
51321,07/02/2023,14:30
51322,07/02/2023,14:30
51323,07/02/2023,14:30
51324,07/02/2023,14:30
51325,07/02/2023,14:30
51326,07/02/2023,14:30
51327,07/02/2023,14:30
51328,07/02/2023,14:30
51329,07/02/2023,14:30
51351,07/02/2023,14:30
51352,07/02/2023,14:30
51353,07/02/2023,14:30
51354,07/02/2023,14:30
51355,07/02/2023,14:30
51356,07/02/2023,14:30
51357,07/02/2023,14:30
51358,07/02/2023,14:30
51359,07/02/2023,14:30
51361,07/02/2023,14:30
51362,07/02/2023,14:30
51363,07/02/2023,14:30
51364,07/02/2023,14:30
51365,07/02/2023,14:30
51366,07/02/2023,14:30
51367,07/02/2023,14:30
51368,07/02/2023,14:30
51369,07/02/2023,14:30
51381,07/02/2023,14:30
51382,07/02/2023,14:30
51383,07/02/2023,14:30
51384,07/02/2023,14:30
51385,07/02/2023,14:30
51386,07/02/2023,14:30
51387,07/02/2023,14:30
51388,07/02/2023,14:30
51389,07/02/2023,14:30
51411,07/02/2023,14:30
51412,07/02/2023,14:30
51413,07/02/2023,14:30
51461,07/02/2023,14:30
51462,07/02/2023,14:30
51463,07/02/2023,14:30
51511,07/02/2023,14:30
51512,07/02/2023,14:30
51541,07/02/2023,14:30
51542,07/02/2023,14:30
51543,07/02/2023,14:30
51544,07/02/2023,14:30
51545,07/02/2023,14:30
51546,07/02/2023,14:30
51547,07/02/2023,14:30
51548,07/02/2023,14:30
51549,07/02/2023,14:30
51551,07/02/2023,14:30
51552,07/02/2023,14:30
51553,07/02/2023,14:30
51561,07/02/2023,14:30
51562,07/02/2023,14:30
51563,07/02/2023,14:30
51571,07/02/2023,14:30
51572,07/02/2023,14:30
51573,07/02/2023,14:30
51574,07/02/2023,14:30
51575,07/02/2023,14:30
51576,07/02/2023,14:30
51577,07/02/2023,14:30
51578,07/02/2023,14:30
51579,07/02/2023,14:30
51581,07/02/2023,14:30
51582,07/02/2023,14:30
51583,07/02/2023,14:30
51584,07/02/2023,14:30
51585,07/02/2023,14:30
51586,07/02/2023,14:30
51587,07/02/2023,14:30
51588,07/02/2023,14:30
51589,07/02/2023,14:30
51601,07/02/2023,14:30
51602,07/02/2023,14:30
51603,07/02/2023,14:30
51604,07/02/2023,14:30
51605,07/02/2023,14:30
51606,07/02/2023,14:30
51607,07/02/2023,14:30
51608,07/02/2023,14:30
51609,07/02/2023,14:30
51611,07/02/2023,14:30
51612,07/02/2023,14:30
51613,07/02/2023,14:30
51614,07/02/2023,14:30
51615,07/02/2023,14:30
51616,07/02/2023,14:30
51631,07/02/2023,14:30
51632,07/02/2023,14:30
51633,07/02/2023,14:30
51634,07/02/2023,14:30
51635,07/02/2023,14:30
51636,07/02/2023,14:30
51637,07/02/2023,14:30
51638,07/02/2023,14:30
51639,07/02/2023,14:30
51781,07/02/2023,14:30
51782,07/02/2023,14:30
51783,07/02/2023,14:30
51784,07/02/2023,14:30
51785,07/02/2023,14:30
51786,07/02/2023,14:30
51787,07/02/2023,14:30
51788,07/02/2023,14:30
51789,07/02/2023,14:30
51841,07/02/2023,14:30
51842,07/02/2023,14:30
51843,07/02/2023,14:30
51844,07/02/2023,14:30
51845,07/02/2023,14:30
51846,07/02/2023,14:30
51871,07/02/2023,14:30
51872,07/02/2023,14:30
51873,07/02/2023,14:30
51874,07/02/2023,14:30
51875,07/02/2023,14:30
51876,07/02/2023,14:30
51877,07/02/2023,14:30
51878,07/02/2023,14:30
51879,07/02/2023,14:30
51891,07/02/2023,14:30
51892,07/02/2023,14:30
51893,07/02/2023,14:30
51894,07/02/2023,14:30
51895,07/02/2023,14:30
51896,07/02/2023,14:30
51901,07/02/2023,14:30
51902,07/02/2023,14:30
51903,07/02/2023,14:30
51904,07/02/2023,14:30
51905,07/02/2023,14:30
51906,07/02/2023,14:30
51907,07/02/2023,14:30
51908,07/02/2023,14:30
51909,07/02/2023,14:30
51911,07/02/2023,14:30
51912,07/02/2023,14:30
51913,07/02/2023,14:30
51914,07/02/2023,14:30
51915,07/02/2023,14:30
51916,07/02/2023,14:30
51917,07/02/2023,14:30
51918,07/02/2023,14:30
51919,07/02/2023,14:30
52521,07/02/2023,14:30
52522,07/02/2023,14:30
52523,07/02/2023,14:30
52524,07/02/2023,14:30
53001,07/02/2023,14:30
53002,07/02/2023,14:30
53003,07/02/2023,14:30
53004,07/02/2023,14:30
53005,07/02/2023,14:30
53006,07/02/2023,14:30
54181,07/02/2023,14:30
54182,07/02/2023,14:30
54183,07/02/2023,14:30
54184,07/02/2023,14:30
54185,07/02/2023,14:30
54186,07/02/2023,14:30
54187,07/02/2023,14:30
54188,07/02/2023,14:30
54189,07/02/2023,14:30
54301,07/02/2023,14:30
54302,07/02/2023,14:30
54303,07/02/2023,14:30
54304,07/02/2023,14:30
54305,07/02/2023,14:30
54306,07/02/2023,14:30
54591,07/02/2023,14:30
54592,07/02/2023,14:30
54593,07/02/2023,14:30
54594,07/02/2023,14:30
54595,07/02/2023,14:30
54596,07/02/2023,14:30
54597,07/02/2023,14:30
54598,07/02/2023,14:30
54599,07/02/2023,14:30
54691,07/02/2023,14:30
54692,07/02/2023,14:30
54694,07/02/2023,14:30
54695,07/02/2023,14:30
54697,07/02/2023,14:30
54698,07/02/2023,14:30
54891,07/02/2023,14:30
54892,07/02/2023,14:30
54893,07/02/2023,14:30
54894,07/02/2023,14:30
54895,07/02/2023,14:30
54896,07/02/2023,14:30
54897,07/02/2023,14:30
54898,07/02/2023,14:30
54899,07/02/2023,14:30
55091,07/02/2023,14:30
55092,07/02/2023,14:30
55201,07/02/2023,14:30
55202,07/02/2023,14:30
55203,07/02/2023,14:30
55204,07/02/2023,14:30
55205,07/02/2023,14:30
55206,07/02/2023,14:30
55207,07/02/2023,14:30
55208,07/02/2023,14:30
55209,07/02/2023,14:30
55221,07/02/2023,14:30
55222,07/02/2023,14:30
55223,07/02/2023,14:30
55224,07/02/2023,14:30
55225,07/02/2023,14:30
55226,07/02/2023,14:30
55227,07/02/2023,14:30
55228,07/02/2023,14:30
55229,07/02/2023,14:30
55301,07/02/2023,14:30
55302,07/02/2023,14:30
55304,07/02/2023,14:30
55305,07/02/2023,14:30
55307,07/02/2023,14:30
55308,07/02/2023,14:30
55311,07/02/2023,14:30
55312,07/02/2023,14:30
55314,07/02/2023,14:30
55315,07/02/2023,14:30
55321,07/02/2023,14:30
55322,07/02/2023,14:30
55323,07/02/2023,14:30
55324,07/02/2023,14:30
55325,07/02/2023,14:30
55326,07/02/2023,14:30
55327,07/02/2023,14:30
55328,07/02/2023,14:30
55329,07/02/2023,14:30
55331,07/02/2023,14:30
55332,07/02/2023,14:30
55333,07/02/2023,14:30
55334,07/02/2023,14:30
55335,07/02/2023,14:30
55336,07/02/2023,14:30
55337,07/02/2023,14:30
55338,07/02/2023,14:30
55339,07/02/2023,14:30
55341,07/02/2023,14:30
55342,07/02/2023,14:30
55343,07/02/2023,14:30
55344,07/02/2023,14:30
55345,07/02/2023,14:30
55346,07/02/2023,14:30
55351,07/02/2023,14:30
55352,07/02/2023,14:30
55353,07/02/2023,14:30
55354,07/02/2023,14:30
55355,07/02/2023,14:30
55356,07/02/2023,14:30
55361,07/02/2023,14:30
55362,07/02/2023,14:30
55363,07/02/2023,14:30
55364,07/02/2023,14:30
55365,07/02/2023,14:30
55366,07/02/2023,14:30
55381,07/02/2023,14:30
55382,07/02/2023,14:30
55383,07/02/2023,14:30
55384,07/02/2023,14:30
55385,07/02/2023,14:30
55386,07/02/2023,14:30
55387,07/02/2023,14:30
55388,07/02/2023,14:30
55389,07/02/2023,14:30
55391,07/02/2023,14:30
55392,07/02/2023,14:30
55393,07/02/2023,14:30
55394,07/02/2023,14:30
55395,07/02/2023,14:30
55396,07/02/2023,14:30
55411,07/02/2023,14:30
55412,07/02/2023,14:30
55413,07/02/2023,14:30
55414,07/02/2023,14:30
55415,07/02/2023,14:30
55416,07/02/2023,14:30
55421,07/02/2023,14:30
55422,07/02/2023,14:30
55423,07/02/2023,14:30
55424,07/02/2023,14:30
55425,07/02/2023,14:30
55426,07/02/2023,14:30
55427,07/02/2023,14:30
55428,07/02/2023,14:30
55429,07/02/2023,14:30
55441,07/02/2023,14:30
55442,07/02/2023,14:30
55444,07/02/2023,14:30
55445,07/02/2023,14:30
55451,07/02/2023,14:30
55452,07/02/2023,14:30
55453,07/02/2023,14:30
55454,07/02/2023,14:30
55455,07/02/2023,14:30
55456,07/02/2023,14:30
55457,07/02/2023,14:30
55458,07/02/2023,14:30
55459,07/02/2023,14:30
59851,07/02/2023,14:30
59852,07/02/2023,14:30
59853,07/02/2023,14:30
59854,07/02/2023,14:30
59855,07/02/2023,14:30
59856,07/02/2023,14:30
59961,07/02/2023,14:30
59962,07/02/2023,14:30
59964,07/02/2023,14:30
59965,07/02/2023,14:30
59966,07/02/2023,14:30
59967,07/02/2023,14:30
59968,07/02/2023,14:30
59969,07/02/2023,14:30
63591,07/02/2023,14:30
63592,07/02/2023,14:30
63593,07/02/2023,14:30
63594,07/02/2023,14:30
63595,07/02/2023,14:30
63596,07/02/2023,14:30
63597,07/02/2023,14:30
63598,07/02/2023,14:30
63599,07/02/2023,14:30
64591,07/02/2023,14:30
64592,07/02/2023,14:30
64593,07/02/2023,14:30
64594,07/02/2023,14:30
64595,07/02/2023,14:30
64596,07/02/2023,14:30
