CELLID,NODEBID,COD RF,NODEBNAME,RNC,Estado,Región RF,Region Comercial,Latitud,Longitud
30313,3031,1081,San Felipe Centro,BTO,Yaracuy,Central,Centro Occidente,10.339686,-68.736997
30314,3031,1081,San Felipe Centro,BTO,Yaracuy,Central,Centro Occidente,10.339686,-68.736997
30315,3031,1081,San Felipe Centro,BTO,Yaracuy,Central,Centro Occidente,10.339686,-68.736997
30316,3031,1081,San Felipe Centro,BTO,Yaracuy,Central,Centro Occidente,10.339686,-68.736997
30317,3031,1081,San Felipe Centro,BTO,Yaracuy,Central,Centro Occidente,10.339686,-68.736997
30318,3031,1081,San Felipe Centro,BTO,Yaracuy,Central,Centro Occidente,10.339686,-68.736997
30319,3031,1081,San Felipe Centro,BTO,Yaracuy,Central,Centro Occidente,10.339686,-68.736997
30381,3038,2354,Av Moran,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.497051,-66.942933
30382,3038,2354,Av Moran,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.497051,-66.942933
30383,3038,2354,Av Moran,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.497051,-66.942933
30384,3038,2354,Av Moran,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.497051,-66.942933
30385,3038,2354,Av Moran,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.497051,-66.942933
30386,3038,2354,Av Moran,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.497051,-66.942933
30387,3038,2354,Av Moran,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.497051,-66.942933
30388,3038,2354,Av Moran,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.497051,-66.942933
30389,3038,2354,Av Moran,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.497051,-66.942933
30411,3041,4197,Jusepin MNG,PTO,Monagas,Oriente,Oriente,9.757155,-63.464289
30412,3041,4197,Jusepin MNG,PTO,Monagas,Oriente,Oriente,9.757155,-63.464289
30413,3041,4197,Jusepin MNG,PTO,Monagas,Oriente,Oriente,9.757155,-63.464289
30414,3041,4197,Jusepin MNG,PTO,Monagas,Oriente,Oriente,9.757155,-63.464289
30415,3041,4197,Jusepin MNG,PTO,Monagas,Oriente,Oriente,9.757155,-63.464289
30416,3041,4197,Jusepin MNG,PTO,Monagas,Oriente,Oriente,9.757155,-63.464289
30417,3041,4197,Jusepin MNG,PTO,Monagas,Oriente,Oriente,9.757155,-63.464289
30418,3041,4197,Jusepin MNG,PTO,Monagas,Oriente,Oriente,9.757155,-63.464289
30419,3041,4197,Jusepin MNG,PTO,Monagas,Oriente,Oriente,9.757155,-63.464289
30421,3042,4149,Pariaguan,LCH,Anzoátegui,Oriente,Oriente,8.833887,-64.729586
30422,3042,4149,Pariaguan,LCH,Anzoátegui,Oriente,Oriente,8.833887,-64.729586
30423,3042,4149,Pariaguan,LCH,Anzoátegui,Oriente,Oriente,8.833887,-64.729586
30424,3042,4149,Pariaguan,LCH,Anzoátegui,Oriente,Oriente,8.833887,-64.729586
30425,3042,4149,Pariaguan,LCH,Anzoátegui,Oriente,Oriente,8.833887,-64.729586
30426,3042,4149,Pariaguan,LCH,Anzoátegui,Oriente,Oriente,8.833887,-64.729586
30427,3042,4149,Pariaguan,LCH,Anzoátegui,Oriente,Oriente,8.833887,-64.729586
30428,3042,4149,Pariaguan,LCH,Anzoátegui,Oriente,Oriente,8.833887,-64.729586
30429,3042,4149,Pariaguan,LCH,Anzoátegui,Oriente,Oriente,8.833887,-64.729586
30461,3046,4083,La Asuncion,PLM,Nueva Esparta,Oriente,Oriente,11.030936,-63.858025
30462,3046,4083,La Asuncion,PLM,Nueva Esparta,Oriente,Oriente,11.030936,-63.858025
30463,3046,4083,La Asuncion,PLM,Nueva Esparta,Oriente,Oriente,11.030936,-63.858025
30464,3046,4083,La Asuncion,PLM,Nueva Esparta,Oriente,Oriente,11.030936,-63.858025
30465,3046,4083,La Asuncion,PLM,Nueva Esparta,Oriente,Oriente,11.030936,-63.858025
30466,3046,4083,La Asuncion,PLM,Nueva Esparta,Oriente,Oriente,11.030936,-63.858025
30467,3046,4083,La Asuncion,PLM,Nueva Esparta,Oriente,Oriente,11.030936,-63.858025
30468,3046,4083,La Asuncion,PLM,Nueva Esparta,Oriente,Oriente,11.030936,-63.858025
30469,3046,4083,La Asuncion,PLM,Nueva Esparta,Oriente,Oriente,11.030936,-63.858025
30491,3049,1154,Bararida,BTO,Lara,Central,Centro Occidente,10.080197,-69.292486
30492,3049,1154,Bararida,BTO,Lara,Central,Centro Occidente,10.080197,-69.292486
30493,3049,1154,Bararida,BTO,Lara,Central,Centro Occidente,10.080197,-69.292486
30494,3049,1154,Bararida,BTO,Lara,Central,Centro Occidente,10.080197,-69.292486
30495,3049,1154,Bararida,BTO,Lara,Central,Centro Occidente,10.080197,-69.292486
30496,3049,1154,Bararida,BTO,Lara,Central,Centro Occidente,10.080197,-69.292486
30497,3049,1154,Bararida,BTO,Lara,Central,Centro Occidente,10.080197,-69.292486
30498,3049,1154,Bararida,BTO,Lara,Central,Centro Occidente,10.080197,-69.292486
30499,3049,1154,Bararida,BTO,Lara,Central,Centro Occidente,10.080197,-69.292486
30521,3052,3225,Veguitas BRN,ACA,Barinas,Occidente,Andes,8.826241,-69.995497
30522,3052,3225,Veguitas BRN,ACA,Barinas,Occidente,Andes,8.826241,-69.995497
30523,3052,3225,Veguitas BRN,ACA,Barinas,Occidente,Andes,8.826241,-69.995497
30524,3052,3225,Veguitas BRN,ACA,Barinas,Occidente,Andes,8.826241,-69.995497
30525,3052,3225,Veguitas BRN,ACA,Barinas,Occidente,Andes,8.826241,-69.995497
30526,3052,3225,Veguitas BRN,ACA,Barinas,Occidente,Andes,8.826241,-69.995497
30527,3052,3225,Veguitas BRN,ACA,Barinas,Occidente,Andes,8.826241,-69.995497
30528,3052,3225,Veguitas BRN,ACA,Barinas,Occidente,Andes,8.826241,-69.995497
30529,3052,3225,Veguitas BRN,ACA,Barinas,Occidente,Andes,8.826241,-69.995497
30531,3053,4121,Arapo,LCH,Sucre,Oriente,Oriente,10.245797,-64.514386
30532,3053,4121,Arapo,LCH,Sucre,Oriente,Oriente,10.245797,-64.514386
30533,3053,4121,Arapo,LCH,Sucre,Oriente,Oriente,10.245797,-64.514386
30534,3053,4121,Arapo,LCH,Sucre,Oriente,Oriente,10.245797,-64.514386
30535,3053,4121,Arapo,LCH,Sucre,Oriente,Oriente,10.245797,-64.514386
30536,3053,4121,Arapo,LCH,Sucre,Oriente,Oriente,10.245797,-64.514386
30537,3053,4121,Arapo,LCH,Sucre,Oriente,Oriente,10.245797,-64.514386
30538,3053,4121,Arapo,LCH,Sucre,Oriente,Oriente,10.245797,-64.514386
30539,3053,4121,Arapo,LCH,Sucre,Oriente,Oriente,10.245797,-64.514386
30541,3054,,,BTO,,,,,
30542,3054,,,BTO,,,,,
30543,3054,,,BTO,,,,,
30544,3054,,,BTO,,,,,
30545,3054,,,BTO,,,,,
30546,3054,,,BTO,,,,,
30561,3056,2105,La Boyera,LMS,Miranda,Gran Caracas,Gran Caracas,10.429627,-66.837786
30562,3056,2105,La Boyera,LMS,Miranda,Gran Caracas,Gran Caracas,10.429627,-66.837786
30563,3056,2105,La Boyera,LMS,Miranda,Gran Caracas,Gran Caracas,10.429627,-66.837786
30564,3056,2105,La Boyera,LMS,Miranda,Gran Caracas,Gran Caracas,10.429627,-66.837786
30565,3056,2105,La Boyera,LMS,Miranda,Gran Caracas,Gran Caracas,10.429627,-66.837786
30566,3056,2105,La Boyera,LMS,Miranda,Gran Caracas,Gran Caracas,10.429627,-66.837786
30567,3056,2105,La Boyera,LMS,Miranda,Gran Caracas,Gran Caracas,10.429627,-66.837786
30568,3056,2105,La Boyera,LMS,Miranda,Gran Caracas,Gran Caracas,10.429627,-66.837786
30569,3056,2105,La Boyera,LMS,Miranda,Gran Caracas,Gran Caracas,10.429627,-66.837786
30581,3058,1058,Tamaca,BTO,Lara,Central,Centro Occidente,10.198825,-69.328192
30582,3058,1058,Tamaca,BTO,Lara,Central,Centro Occidente,10.198825,-69.328192
30583,3058,1058,Tamaca,BTO,Lara,Central,Centro Occidente,10.198825,-69.328192
30584,3058,1058,Tamaca,BTO,Lara,Central,Centro Occidente,10.198825,-69.328192
30585,3058,1058,Tamaca,BTO,Lara,Central,Centro Occidente,10.198825,-69.328192
30586,3058,1058,Tamaca,BTO,Lara,Central,Centro Occidente,10.198825,-69.328192
30587,3058,1058,Tamaca,BTO,Lara,Central,Centro Occidente,10.198825,-69.328192
30588,3058,1058,Tamaca,BTO,Lara,Central,Centro Occidente,10.198825,-69.328192
30589,3058,1058,Tamaca,BTO,Lara,Central,Centro Occidente,10.198825,-69.328192
30591,3059,2137,Las Mercedes,LMS,Miranda,Gran Caracas,Gran Caracas,10.481217,-66.859486
30592,3059,2137,Las Mercedes,LMS,Miranda,Gran Caracas,Gran Caracas,10.481217,-66.859486
30593,3059,2137,Las Mercedes,LMS,Miranda,Gran Caracas,Gran Caracas,10.481217,-66.859486
30594,3059,2137,Las Mercedes,LMS,Miranda,Gran Caracas,Gran Caracas,10.481217,-66.859486
30595,3059,2137,Las Mercedes,LMS,Miranda,Gran Caracas,Gran Caracas,10.481217,-66.859486
30596,3059,2137,Las Mercedes,LMS,Miranda,Gran Caracas,Gran Caracas,10.481217,-66.859486
30597,3059,2137,Las Mercedes,LMS,Miranda,Gran Caracas,Gran Caracas,10.481217,-66.859486
30598,3059,2137,Las Mercedes,LMS,Miranda,Gran Caracas,Gran Caracas,10.481217,-66.859486
30599,3059,2137,Las Mercedes,LMS,Miranda,Gran Caracas,Gran Caracas,10.481217,-66.859486
30601,3060,4070,San Antonio de Capayacuar,PTO,Monagas,Oriente,Oriente,10.111325,-63.741303
30602,3060,4070,San Antonio de Capayacuar,PTO,Monagas,Oriente,Oriente,10.111325,-63.741303
30603,3060,4070,San Antonio de Capayacuar,PTO,Monagas,Oriente,Oriente,10.111325,-63.741303
30604,3060,4070,San Antonio de Capayacuar,PTO,Monagas,Oriente,Oriente,10.111325,-63.741303
30605,3060,4070,San Antonio de Capayacuar,PTO,Monagas,Oriente,Oriente,10.111325,-63.741303
30606,3060,4070,San Antonio de Capayacuar,PTO,Monagas,Oriente,Oriente,10.111325,-63.741303
30607,3060,4070,San Antonio de Capayacuar,PTO,Monagas,Oriente,Oriente,10.111325,-63.741303
30608,3060,4070,San Antonio de Capayacuar,PTO,Monagas,Oriente,Oriente,10.111325,-63.741303
30609,3060,4070,San Antonio de Capayacuar,PTO,Monagas,Oriente,Oriente,10.111325,-63.741303
30611,3061,2081,Micro Marques Norte,LUR,Miranda,Gran Caracas,Gran Caracas,10.493947,-66.815286
30612,3061,2081,Micro Marques Norte,LUR,Miranda,Gran Caracas,Gran Caracas,10.493947,-66.815286
30614,3061,2081,Micro Marques Norte,LUR,Miranda,Gran Caracas,Gran Caracas,10.493947,-66.815286
30615,3061,2081,Micro Marques Norte,LUR,Miranda,Gran Caracas,Gran Caracas,10.493947,-66.815286
30617,3061,2081,Micro Marques Norte,LUR,Miranda,Gran Caracas,Gran Caracas,10.493947,-66.815286
30618,3061,2081,Micro Marques Norte,LUR,Miranda,Gran Caracas,Gran Caracas,10.493947,-66.815286
30631,3063,1028,Las Tucuraguas (San Rafael de Onoto),ACA,Portuguesa,Central,Centro Occidente,9.719019,-69.050608
30632,3063,1028,Las Tucuraguas (San Rafael de Onoto),ACA,Portuguesa,Central,Centro Occidente,9.719019,-69.050608
30633,3063,1028,Las Tucuraguas (San Rafael de Onoto),ACA,Portuguesa,Central,Centro Occidente,9.719019,-69.050608
30634,3063,1028,Las Tucuraguas (San Rafael de Onoto),ACA,Portuguesa,Central,Centro Occidente,9.719019,-69.050608
30635,3063,1028,Las Tucuraguas (San Rafael de Onoto),ACA,Portuguesa,Central,Centro Occidente,9.719019,-69.050608
30636,3063,1028,Las Tucuraguas (San Rafael de Onoto),ACA,Portuguesa,Central,Centro Occidente,9.719019,-69.050608
30637,3063,1028,Las Tucuraguas (San Rafael de Onoto),ACA,Portuguesa,Central,Centro Occidente,9.719019,-69.050608
30638,3063,1028,Las Tucuraguas (San Rafael de Onoto),ACA,Portuguesa,Central,Centro Occidente,9.719019,-69.050608
30639,3063,1028,Las Tucuraguas (San Rafael de Onoto),ACA,Portuguesa,Central,Centro Occidente,9.719019,-69.050608
30641,3064,4126,Mene Grande PLC,LCH,Anzoátegui,Oriente,Oriente,10.240325,-64.614525
30642,3064,4126,Mene Grande PLC,LCH,Anzoátegui,Oriente,Oriente,10.240325,-64.614525
30643,3064,4126,Mene Grande PLC,LCH,Anzoátegui,Oriente,Oriente,10.240325,-64.614525
30644,3064,4126,Mene Grande PLC,LCH,Anzoátegui,Oriente,Oriente,10.240325,-64.614525
30645,3064,4126,Mene Grande PLC,LCH,Anzoátegui,Oriente,Oriente,10.240325,-64.614525
30646,3064,4126,Mene Grande PLC,LCH,Anzoátegui,Oriente,Oriente,10.240325,-64.614525
30647,3064,4126,Mene Grande PLC,LCH,Anzoátegui,Oriente,Oriente,10.240325,-64.614525
30648,3064,4126,Mene Grande PLC,LCH,Anzoátegui,Oriente,Oriente,10.240325,-64.614525
30649,3064,4126,Mene Grande PLC,LCH,Anzoátegui,Oriente,Oriente,10.240325,-64.614525
30661,3066,4043,Paraiso,PTO,Monagas,Oriente,Oriente,9.72993,-63.189297
30662,3066,4043,Paraiso,PTO,Monagas,Oriente,Oriente,9.72993,-63.189297
30663,3066,4043,Paraiso,PTO,Monagas,Oriente,Oriente,9.72993,-63.189297
30664,3066,4043,Paraiso,PTO,Monagas,Oriente,Oriente,9.72993,-63.189297
30665,3066,4043,Paraiso,PTO,Monagas,Oriente,Oriente,9.72993,-63.189297
30666,3066,4043,Paraiso,PTO,Monagas,Oriente,Oriente,9.72993,-63.189297
30667,3066,4043,Paraiso,PTO,Monagas,Oriente,Oriente,9.72993,-63.189297
30668,3066,4043,Paraiso,PTO,Monagas,Oriente,Oriente,9.72993,-63.189297
30669,3066,4043,Paraiso,PTO,Monagas,Oriente,Oriente,9.72993,-63.189297
30681,3068,4113,El Tigre Centro,LCH,Anzoátegui,Oriente,Oriente,8.883907,-64.258886
30682,3068,4113,El Tigre Centro,LCH,Anzoátegui,Oriente,Oriente,8.883907,-64.258886
30683,3068,4113,El Tigre Centro,LCH,Anzoátegui,Oriente,Oriente,8.883907,-64.258886
30684,3068,4113,El Tigre Centro,LCH,Anzoátegui,Oriente,Oriente,8.883907,-64.258886
30685,3068,4113,El Tigre Centro,LCH,Anzoátegui,Oriente,Oriente,8.883907,-64.258886
30686,3068,4113,El Tigre Centro,LCH,Anzoátegui,Oriente,Oriente,8.883907,-64.258886
30687,3068,4113,El Tigre Centro,LCH,Anzoátegui,Oriente,Oriente,8.883907,-64.258886
30688,3068,4113,El Tigre Centro,LCH,Anzoátegui,Oriente,Oriente,8.883907,-64.258886
30689,3068,4113,El Tigre Centro,LCH,Anzoátegui,Oriente,Oriente,8.883907,-64.258886
30701,3070,4038,Morro de Puerto Santo,LCH,Sucre,Oriente,Oriente,10.724997,-63.157386
30702,3070,4038,Morro de Puerto Santo,LCH,Sucre,Oriente,Oriente,10.724997,-63.157386
30703,3070,4038,Morro de Puerto Santo,LCH,Sucre,Oriente,Oriente,10.724997,-63.157386
30704,3070,4038,Morro de Puerto Santo,LCH,Sucre,Oriente,Oriente,10.724997,-63.157386
30705,3070,4038,Morro de Puerto Santo,LCH,Sucre,Oriente,Oriente,10.724997,-63.157386
30706,3070,4038,Morro de Puerto Santo,LCH,Sucre,Oriente,Oriente,10.724997,-63.157386
30707,3070,4038,Morro de Puerto Santo,LCH,Sucre,Oriente,Oriente,10.724997,-63.157386
30708,3070,4038,Morro de Puerto Santo,LCH,Sucre,Oriente,Oriente,10.724997,-63.157386
30709,3070,4038,Morro de Puerto Santo,LCH,Sucre,Oriente,Oriente,10.724997,-63.157386
30721,3072,2135,San Roman,LMS,Miranda,Gran Caracas,Gran Caracas,10.473397,-66.857086
30722,3072,2135,San Roman,LMS,Miranda,Gran Caracas,Gran Caracas,10.473397,-66.857086
30724,3072,2135,San Roman,LMS,Miranda,Gran Caracas,Gran Caracas,10.473397,-66.857086
30725,3072,2135,San Roman,LMS,Miranda,Gran Caracas,Gran Caracas,10.473397,-66.857086
30727,3072,2135,San Roman,LMS,Miranda,Gran Caracas,Gran Caracas,10.473397,-66.857086
30728,3072,2135,San Roman,LMS,Miranda,Gran Caracas,Gran Caracas,10.473397,-66.857086
30751,3075,2134,Las Minas,LMS,Miranda,Gran Caracas,Gran Caracas,10.450337,-66.856586
30754,3075,2134,Las Minas,LMS,Miranda,Gran Caracas,Gran Caracas,10.450337,-66.856586
30831,3083,2104,Santa Eduvigis,LMS,Miranda,Gran Caracas,Gran Caracas,10.502677,-66.836786
30832,3083,2104,Santa Eduvigis,LMS,Miranda,Gran Caracas,Gran Caracas,10.502677,-66.836786
30833,3083,2104,Santa Eduvigis,LMS,Miranda,Gran Caracas,Gran Caracas,10.502677,-66.836786
30834,3083,2104,Santa Eduvigis,LMS,Miranda,Gran Caracas,Gran Caracas,10.502677,-66.836786
30835,3083,2104,Santa Eduvigis,LMS,Miranda,Gran Caracas,Gran Caracas,10.502677,-66.836786
30836,3083,2104,Santa Eduvigis,LMS,Miranda,Gran Caracas,Gran Caracas,10.502677,-66.836786
30837,3083,2104,Santa Eduvigis,LMS,Miranda,Gran Caracas,Gran Caracas,10.502677,-66.836786
30838,3083,2104,Santa Eduvigis,LMS,Miranda,Gran Caracas,Gran Caracas,10.502677,-66.836786
30839,3083,2104,Santa Eduvigis,LMS,Miranda,Gran Caracas,Gran Caracas,10.502677,-66.836786
30841,3084,4199,Santa Maria NVA,PLM,Nueva Esparta,Oriente,Oriente,10.950686,-64.097442
30842,3084,4199,Santa Maria NVA,PLM,Nueva Esparta,Oriente,Oriente,10.950686,-64.097442
30843,3084,4199,Santa Maria NVA,PLM,Nueva Esparta,Oriente,Oriente,10.950686,-64.097442
30851,3085,1199,Puricaure LAR,BTO,Lara,Central,Centro Occidente,10.085158,-70.455858
30852,3085,1199,Puricaure LAR,BTO,Lara,Central,Centro Occidente,10.085158,-70.455858
30853,3085,1199,Puricaure LAR,BTO,Lara,Central,Centro Occidente,10.085158,-70.455858
30854,3085,1199,Puricaure LAR,BTO,Lara,Central,Centro Occidente,10.085158,-70.455858
30855,3085,1199,Puricaure LAR,BTO,Lara,Central,Centro Occidente,10.085158,-70.455858
30856,3085,1199,Puricaure LAR,BTO,Lara,Central,Centro Occidente,10.085158,-70.455858
30857,3085,1199,Puricaure LAR,BTO,Lara,Central,Centro Occidente,10.085158,-70.455858
30858,3085,1199,Puricaure LAR,BTO,Lara,Central,Centro Occidente,10.085158,-70.455858
30859,3085,1199,Puricaure LAR,BTO,Lara,Central,Centro Occidente,10.085158,-70.455858
30871,3087,1277,San Nicolas Portuguesa,ACA,Portuguesa,Central,Centro Occidente,8.801519,-69.764108
30872,3087,1277,San Nicolas Portuguesa,ACA,Portuguesa,Central,Centro Occidente,8.801519,-69.764108
30873,3087,1277,San Nicolas Portuguesa,ACA,Portuguesa,Central,Centro Occidente,8.801519,-69.764108
30874,3087,1277,San Nicolas Portuguesa,ACA,Portuguesa,Central,Centro Occidente,8.801519,-69.764108
30875,3087,1277,San Nicolas Portuguesa,ACA,Portuguesa,Central,Centro Occidente,8.801519,-69.764108
30876,3087,1277,San Nicolas Portuguesa,ACA,Portuguesa,Central,Centro Occidente,8.801519,-69.764108
30877,3087,1277,San Nicolas Portuguesa,ACA,Portuguesa,Central,Centro Occidente,8.801519,-69.764108
30878,3087,1277,San Nicolas Portuguesa,ACA,Portuguesa,Central,Centro Occidente,8.801519,-69.764108
30879,3087,1277,San Nicolas Portuguesa,ACA,Portuguesa,Central,Centro Occidente,8.801519,-69.764108
30901,3090,2700,Quinta Crespo MOVE,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.49353,-66.920314
30902,3090,2700,Quinta Crespo MOVE,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.49353,-66.920314
30903,3090,2700,Quinta Crespo MOVE,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.49353,-66.920314
30904,3090,2700,Quinta Crespo MOVE,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.49353,-66.920314
30905,3090,2700,Quinta Crespo MOVE,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.49353,-66.920314
30906,3090,2700,Quinta Crespo MOVE,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.49353,-66.920314
30907,3090,2700,Quinta Crespo MOVE,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.49353,-66.920314
30908,3090,2700,Quinta Crespo MOVE,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.49353,-66.920314
30909,3090,2700,Quinta Crespo MOVE,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.49353,-66.920314
30911,3091,4101,Gran Mariscal,LCH,Sucre,Oriente,Oriente,10.473686,-64.12383
30912,3091,4101,Gran Mariscal,LCH,Sucre,Oriente,Oriente,10.473686,-64.12383
30913,3091,4101,Gran Mariscal,LCH,Sucre,Oriente,Oriente,10.473686,-64.12383
30914,3091,4101,Gran Mariscal,LCH,Sucre,Oriente,Oriente,10.473686,-64.12383
30915,3091,4101,Gran Mariscal,LCH,Sucre,Oriente,Oriente,10.473686,-64.12383
30916,3091,4101,Gran Mariscal,LCH,Sucre,Oriente,Oriente,10.473686,-64.12383
30917,3091,4101,Gran Mariscal,LCH,Sucre,Oriente,Oriente,10.473686,-64.12383
30918,3091,4101,Gran Mariscal,LCH,Sucre,Oriente,Oriente,10.473686,-64.12383
30919,3091,4101,Gran Mariscal,LCH,Sucre,Oriente,Oriente,10.473686,-64.12383
30921,3092,3226,El Real,ACA,Barinas,Occidente,Andes,8.435964,-69.997719
30922,3092,3226,El Real,ACA,Barinas,Occidente,Andes,8.435964,-69.997719
